brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,premium_car,brand_count,is_luxury,price_category
Audi,A6 3.0T Prestige,2014,"89,500 mi.",Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,18000,12,False,200,True,Budget
Jeep,Wrangler 80th Anniversary,2021,"27,000 mi.",Hybrid,285.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Red,Black,None reported,Yes,37500,5,True,143,False,Mid-Range
Jeep,Wrangler Sport,2010,"87,250 mi.",Gasoline,202.0HP 3.8L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,18500,16,False,143,False,Budget
Volkswagen,CC 2.0T Sport,2016,"76,495 mi.",Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,13000,10,False,59,False,Budget
Cadillac,SRX Luxury Collection,2016,"70,503 mi.",Gasoline,308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Beige,None reported,Yes,15500,10,False,107,False,Budget
Porsche,Cayenne Turbo,2009,"41,965 mi.",Gasoline,500.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Beige,At least 1 accident or damage reported,Yes,35000,17,True,201,True,Mid-Range
Toyota,4Runner 4WD,1999,"267,000 mi.",Gasoline,150.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Beige,At least 1 accident or damage reported,Yes,8000,27,False,199,False,Budget
Mitsubishi,Eclipse GT,2003,"146,000 mi.",Gasoline,200.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,4-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,4200,23,False,20,False,Budget
Chevrolet,Corvette Stingray w/1LT,2023,"9,000 mi.",Gasoline,490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,White,None reported,Yes,82500,3,True,292,False,Premium
Toyota,GR86 Premium,2022,"1,050 mi.",Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,40000,4,True,199,False,Mid-Range
Land,Rover Range Rover P525 Westminster,2021,"22,270 mi.",Gasoline,5.0L V8 32V GDI DOHC Supercharged,8-Speed Automatic,Gray,Ebony,None reported,Yes,89900,5,True,130,True,Premium
Ford,Mustang GT Premium,2012,"19,900 mi.",Gasoline,412.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,26500,14,False,386,False,Mid-Range
Tesla,Model Y Long Range,2020,"19,800 mi.",Gasoline,425.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,White,None reported,Yes,44990,6,True,87,False,Premium
RAM,1500 Sport,2012,"113,500 mi.",Gasoline,390.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,17900,14,False,91,False,Budget
Lamborghini,Gallardo LP550-2,2013,"22,000 mi.",Gasoline,550.0HP 5.2L 10 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,150000,13,True,26,False,Premium
INFINITI,Q60 3.0t Red Sport 400,2022,"3,300 mi.",Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Red,Black,None reported,Yes,54000,4,True,59,False,Premium
Volkswagen,e-Golf SE,2016,"41,615 mi.",Gasoline,115.0HP Electric Motor Electric Fuel System,1-Speed A/T,Blue,Gray,None reported,Yes,12000,10,False,59,False,Budget
Tesla,Model X Long Range,2022,"11,860 mi.",Gasoline,670.0HP Electric Motor Electric Fuel System,A/T,White,White,None reported,Yes,92500,4,True,87,False,Premium
BMW,M5 Base,2015,"27,000 mi.",Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,52500,11,True,375,True,Premium
Kia,K5 GT-Line,2022,"22,101 mi.",Gasoline,1.6L I4 16V GDI DOHC Turbo,8-Speed Automatic,Glacial White Pearl,Black,At least 1 accident or damage reported,Yes,29430,4,False,76,False,Mid-Range
Chevrolet,Caprice Classic Base,1996,"60,000 mi.",Gasoline,260.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Purple,Gray,None reported,Yes,18500,30,False,292,False,Budget
Subaru,BRZ Limited,2013,"46,452 mi.",Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,22888,13,False,64,False,Mid-Range
Lincoln,MKZ Reserve I,2019,"36,000 mi.",Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Beige,None reported,Yes,26500,7,False,52,False,Mid-Range
Chevrolet,Corvette Grand Sport,2019,"13,100 mi.",Gasoline,460.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,7-Speed M/T,Silver,Red,None reported,Yes,61950,7,True,292,False,Premium
Audi,Q5 2.0T Premium Plus,2019,"50,000 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,At least 1 accident or damage reported,Yes,27000,7,False,200,True,Mid-Range
Mazda,CX-9 Signature,2018,"19,500 mi.",Gasoline,227.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,None reported,Yes,32250,8,True,64,False,Mid-Range
Ford,Mustang GT,2016,"36,000 mi.",Gasoline,435.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Orange,Black,At least 1 accident or damage reported,Yes,31000,10,False,386,False,Mid-Range
Rolls-Royce,Wraith Base,2016,"21,000 mi.",Gasoline,624.0HP 6.6L 12 Cylinder Engine Gasoline Fuel,A/T,Brown,Black,None reported,Yes,217000,10,True,11,False,Premium
Chevrolet,Camaro 1SS,2022,"6,640 mi.",Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,Orange,Black,None reported,Yes,51999,4,True,292,False,Premium
BMW,X5 xDrive35i,2016,"74,850 mi.",Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Brown,At least 1 accident or damage reported,Yes,21900,10,False,375,True,Mid-Range
Nissan,Maxima SV,2014,"117,000 mi.",Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,10900,12,False,116,False,Budget
Toyota,Tundra TRD Pro,2016,"51,400 mi.",E85 Flex Fuel,381.0HP 5.7L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,None reported,Yes,39900,10,True,199,False,Mid-Range
INFINITI,QX60 AUTOGRAPH,2022,"6,000 mi.",Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Gold,Brown,None reported,Yes,57999,4,True,59,False,Premium
Mitsubishi,Lancer Evolution MR,2006,"128,000 mi.",Gasoline,286.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,37999,20,True,20,False,Mid-Range
BMW,X3 xDrive30i,2021,"15,000 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Brown,None reported,Yes,39995,5,True,375,True,Mid-Range
Toyota,Tundra SR5,2016,"119,000 mi.",Gasoline,381.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,29950,10,False,199,False,Mid-Range
Lincoln,Mark LT Base,2006,"87,500 mi.",Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,12999,20,False,52,False,Budget
Ford,Flex SEL,2011,"149,000 mi.",Gasoline,262.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Beige,None reported,Yes,7999,15,False,386,False,Budget
Audi,Q5 2.0T Premium Plus,2015,"54,700 mi.",E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,8-Speed A/T,Gray,Brown,At least 1 accident or damage reported,Yes,20995,11,False,200,True,Budget
Ford,F-150 XL,2021,"45,979 mi.",Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,10-Speed Automatic,Agate Black Metallic,Black,None reported,Yes,38532,5,True,386,False,Mid-Range
Lincoln,Continental Reserve,2017,"56,846 mi.",Gasoline,335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,29000,9,False,52,False,Mid-Range
Tesla,Model X 75D,2017,"94,100 mi.",Gasoline,518.0HP Electric Motor Electric Fuel System,A/T,Black,Orange,At least 1 accident or damage reported,Yes,49900,9,True,87,False,Premium
Jeep,Grand Cherokee Limited,2017,"80,150 mi.",Gasoline,293.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,22500,9,False,143,False,Mid-Range
GMC,Terrain SLT-1,2013,"11,563 mi.",Gasoline,182.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Blue,Black,At least 1 accident or damage reported,Yes,12300,13,False,91,False,Budget
Tesla,Model X Long Range,2022,"7,500 mi.",Gasoline,670.0HP Electric Motor Electric Fuel System,A/T,Silver,Black,None reported,Yes,84000,4,True,87,False,Premium
Mercedes-Benz,AMG E 53 Base 4MATIC,2021,"15,615 mi.",Hybrid,429.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Gray,Black,None reported,Yes,78000,5,True,315,True,Premium
Subaru,Impreza WRX Base,2013,"113,000 mi.",Gasoline,265.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Black,At least 1 accident or damage reported,Yes,16000,13,False,64,False,Budget
Kia,Optima S,2018,"74,000 mi.",Gasoline,185.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,15000,8,False,76,False,Budget
Mercedes-Benz,M-Class ML 350,2011,"99,200 mi.",Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,11900,15,False,315,True,Budget
Volkswagen,Beetle 2.0T S,2018,"36,824 mi.",Gasoline,174.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Red,None reported,Yes,23999,8,False,59,False,Mid-Range
Acura,RSX Base,2005,"186,040 mi.",Gasoline,160.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Beige,At least 1 accident or damage reported,Yes,6700,21,False,64,False,Budget
GMC,Acadia SLE,2020,"58,000 mi.",Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,27700,6,False,91,False,Mid-Range
Ford,F-150 Lariat,2020,"31,250 mi.",Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Gray,None reported,Yes,42500,6,True,386,False,Mid-Range
Jeep,Gladiator Overland,2020,"43,000 mi.",Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,46500,6,True,143,False,Premium
Toyota,Tacoma TRD Sport,2020,"41,199 mi.",Gasoline,3.5 Liter,6 Speed Mt,Black,Black/Gun Metal,None reported,Yes,41598,6,True,199,False,Mid-Range
Kia,EV6 GT-Line,2022,"22,000 mi.",Gasoline,320.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,45000,4,True,76,False,Premium
Genesis,GV70 3.5T Sport,2022,"12,900 mi.",Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,White,None reported,Yes,53000,4,True,20,False,Premium
Ford,Explorer ST,2022,"10,500 mi.",Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,50000,4,True,386,False,Premium
MINI,Countryman Cooper,2020,"74,725 mi.",Gasoline,1.5L I3 12V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,Black,Black,None reported,Yes,21612,6,False,33,False,Mid-Range
Mazda,CX-5 Grand Touring,2021,"61,117 mi.",Gasoline,2.5L I4 16V GDI DOHC,6-Speed Automatic,Sonic Silver Metallic,Black,None reported,Yes,26485,5,False,64,False,Mid-Range
BMW,325 i,2003,"142,000 mi.",Gasoline,184.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,4800,23,False,375,True,Budget
Ford,Mustang EcoBoost Premium,2019,"31,000 mi.",–,–,6-Speed M/T,Gray,Black,None reported,Yes,34700,7,True,386,False,Mid-Range
Toyota,Yaris L,2012,"129,355 mi.",Gasoline,106.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,4-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,7950,14,False,199,False,Budget
Chevrolet,Express 1500 Base,2010,"204,000 mi.",E85 Flex Fuel,310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,4900,16,False,292,False,Budget
Lincoln,Navigator L Select,2016,"115,600 mi.",Gasoline,380.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,22500,10,False,52,False,Mid-Range
Jeep,Wrangler Sahara Altitude,2023,"1,563 mi.",Hybrid,285.0HP 3.6L V6 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Gray,Black,None reported,Yes,62500,3,True,143,False,Premium
Bentley,Continental GT Base,2007,"72,166 mi.",Gasoline,552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,35995,19,True,33,False,Mid-Range
Lexus,RX 350 F Sport,2018,"26,100 mi.",Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Red,None reported,Yes,37899,8,True,163,True,Mid-Range
BMW,430 i,2017,"58,880 mi.",Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Brown,None reported,Yes,21000,9,False,375,True,Budget
Cadillac,Escalade Sport Platinum,2021,"26,000 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Black,None reported,Yes,104000,5,True,107,False,Premium
Honda,Civic EX,2008,"190,640 mi.",Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Silver,Silver,At least 1 accident or damage reported,Yes,5500,18,False,63,False,Budget
Porsche,Cayenne AWD,2020,"37,500 mi.",Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,59900,6,True,201,True,Premium
Ford,Mustang Mach-E GT,2022,"13,856 mi.",Gasoline,480.0HP Electric Motor Electric Fuel System,1-Speed A/T,White,Black,None reported,Yes,54000,4,True,386,False,Premium
Cadillac,ATS 2.5L Luxury,2013,"225,000 mi.",Gasoline,202.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,13600,13,False,107,False,Budget
Lexus,LS 460 Base,2014,"123,256 mi.",Gasoline,386.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,24995,12,False,163,True,Mid-Range
Cadillac,Escalade Premium Luxury,2021,"11,459 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Brown,None reported,Yes,88900,5,True,107,False,Premium
Mercedes-Benz,C-Class C 300 4MATIC Sport,2016,"67,289 mi.",Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Gray,None reported,Yes,20490,10,False,315,True,Budget
Hyundai,Veloster Base,2013,"56,837 mi.",Gasoline,132.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,Yes,10500,13,False,72,False,Budget
Chevrolet,Corvette Base,2002,"44,168 mi.",Gasoline,350.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Orange,Black,None reported,Yes,30000,24,False,292,False,Mid-Range
Mercedes-Benz,C-Class C 300 4MATIC,2019,"59,766 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,9-Speed Automatic,Lunar Blue Metallic,Macchiato,None reported,Yes,26900,7,False,315,True,Mid-Range
Kia,Stinger GT,2018,"56,300 mi.",Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,29950,8,False,76,False,Mid-Range
Volvo,S60 R,2004,"167,000 mi.",Gasoline,300.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Beige,None reported,Yes,8000,22,False,38,False,Budget
Chevrolet,Silverado 2500 LT,2015,"122,770 mi.",E85 Flex Fuel,360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Black,None reported,Yes,27499,11,False,292,False,Mid-Range
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,"59,271 mi.",Gasoline,380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,54995,7,True,130,True,Premium
GMC,Sierra 1500 SLE,2015,"102,000 mi.",Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,24500,11,False,91,False,Mid-Range
Chevrolet,Silverado 1500 RST,2020,"40,929 mi.",Gasoline,5.3L V8 16V GDI OHV,Automatic,Cajun Red Tintcoat,Jet Black,At least 1 accident or damage reported,Yes,44800,6,True,292,False,Premium
Porsche,911 Turbo S,2019,"22,000 mi.",Gasoline,580.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,174900,7,True,201,True,Premium
Chevrolet,Suburban Z71,2022,"19,200 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,White,Black,None reported,Yes,69790,4,True,292,False,Premium
Mercedes-Benz,G-Class G 550 4MATIC,2019,"32,376 mi.",Gasoline,416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,128000,7,True,315,True,Premium
Porsche,911 Carrera,2023,"19,800 mi.",Gasoline,379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,134900,3,True,201,True,Premium
Land,Rover Range Rover Sport HSE,2011,"105,000 mi.",Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,10000,15,False,130,True,Budget
Ford,F-250 Lariat,2016,"122,650 mi.",Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,6-Speed A/T,Gray,Black,None reported,Yes,38900,10,True,386,False,Mid-Range
Subaru,BRZ Limited,2022,"14,000 mi.",Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,34999,4,True,64,False,Mid-Range
Lexus,LS 460 Base,2008,"100,868 mi.",Gasoline,380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,15397,18,False,163,True,Budget
Land,Rover Range Rover Sport HSE,2013,"111,000 mi.",Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,15000,13,False,130,True,Budget
Cadillac,Escalade Sport Platinum,2021,"38,500 mi.",Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,94995,5,True,107,False,Premium
Nissan,Pathfinder S,2020,"41,250 mi.",Gasoline,284.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,CVT Transmission,White,–,None reported,Yes,21865,6,False,116,False,Mid-Range
MINI,Cooper S Base,2006,"99,600 mi.",Gasoline,168.0HP 1.6L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Orange,Black,None reported,Yes,5500,20,False,33,False,Budget
Acura,ILX 2.0L w/Premium Package,2013,"198,000 mi.",Gasoline,150.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Black,At least 1 accident or damage reported,Yes,11000,13,False,64,False,Budget
Lexus,RX 350 Base,2021,"20,598 mi.",Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Atomic Silver,Gray,At least 1 accident or damage reported,Yes,42599,5,True,163,True,Premium
Porsche,911 Carrera S,2013,"52,044 mi.",Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed M/T,White,Gray,None reported,Yes,76500,13,True,201,True,Premium
MINI,Hardtop Cooper S,2022,"23,777 mi.",Gasoline,189.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,Black,None reported,Yes,30000,4,False,33,False,Mid-Range
Ford,F-150 Platinum,2018,"60,660 mi.",Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Gold,Black,At least 1 accident or damage reported,Yes,46900,8,True,386,False,Premium
BMW,i3 Base,2015,"26,000 mi.",Gasoline,170.0HP 0.65L Electric Motor Electric Fuel System,1-Speed A/T,White,Beige,None reported,Yes,14999,11,False,375,True,Budget
Mazda,CX-5 Touring,2018,"61,000 mi.",Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,21800,8,False,64,False,Mid-Range
Lexus,RX 350 F Sport Performance,2020,"53,750 mi.",Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Red,None reported,Yes,32600,6,True,163,True,Mid-Range
BMW,X5 M50i,2023,"13,735 mi.",Gasoline,4.4L V8 32V GDI DOHC Twin Turbo,8-Speed Automatic,Black Sapphire Metallic,Black,None reported,Yes,77897,3,True,375,True,Premium
Mercedes-Benz,E-Class E 300,2019,"32,580 mi.",Gasoline,2.0 Liter Turbo,Automatic,Obsidian Black Metallic,Beige,None reported,Yes,33998,7,True,315,True,Mid-Range
Porsche,911 Carrera Cabriolet,2006,"96,275 mi.",Gasoline,325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,At least 1 accident or damage reported,Yes,52500,20,True,201,True,Premium
Ford,F-350 Lariat,2015,"162,000 mi.",Diesel,440.0HP 6.7L 8 Cylinder Engine Diesel Fuel,Transmission w/Dual Shift Mode,Red,Beige,None reported,Yes,32000,11,True,386,False,Mid-Range
BMW,X3 xDrive30i,2019,"92,040 mi.",Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Alpine White,Black,None reported,Yes,24999,7,False,375,True,Mid-Range
RAM,1500 SLT,2017,"73,690 mi.",Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,27000,9,False,91,False,Mid-Range
Toyota,Tacoma Base,2009,"48,750 mi.",Gasoline,159.0HP 2.7L 4 Cylinder Engine Gasoline Fuel,M/T,Brown,Silver,None reported,Yes,17900,17,False,199,False,Budget
Cadillac,SRX Performance Collection,2011,"124,542 mi.",Gasoline,265.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Beige,None reported,Yes,8450,15,False,107,False,Budget
Ford,Mustang GT Premium,2010,"69,000 mi.",Gasoline,315.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Black,None reported,Yes,20000,16,False,386,False,Budget
Dodge,Ram 2500 Laramie Quad Cab,2004,"148,000 mi.",Diesel,250.0HP 5.9L Straight 6 Cylinder Engine Diesel Fuel,4-Speed A/T,Black,Beige,None reported,Yes,19000,22,False,90,False,Budget
BMW,650 i,2006,"122,141 mi.",Gasoline,360.0HP 4.8L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,10500,20,False,375,True,Budget
Subaru,Impreza WRX,2012,"106,000 mi.",Gasoline,265.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,M/T,Black,Black,None reported,Yes,15000,14,False,64,False,Budget
Ford,Edge Titanium,2017,"113,294 mi.",Gasoline,245.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,16500,9,False,386,False,Budget
Kia,Telluride SX,2021,"24,423 mi.",Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Black,Black,None reported,Yes,44315,5,True,76,False,Premium
Tesla,Model S Long Range,2022,"28,000 mi.",Gasoline,670.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,White,None reported,Yes,68750,4,True,87,False,Premium
RAM,1500 Rebel,2018,"54,800 mi.",Gasoline,395.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,37050,8,True,91,False,Mid-Range
Ford,Explorer XLT,2017,"161,000 mi.",Gasoline,290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,None reported,Yes,17500,9,False,386,False,Budget
Mercedes-Benz,AMG GLE 43 4MATIC Coupe,2019,"28,755 mi.",Gasoline,385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Black,Black,None reported,Yes,61350,7,True,315,True,Premium
